order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales_amount,quantity,discount,profit
3490,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,FUR-CH-10003774,382.116,6,0.3,-92.7996
3491,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,OFF-ST-10004507,68.6,5,0.2,6.0025
3492,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,OFF-ST-10003208,435.504,3,0.2,48.9942
3493,CA-2015-157322,2015-07-02,2015-07-06,Standard Class,RH-19600,OFF-PA-10000659,11.168,2,0.2,3.7692
3520,CA-2015-124975,2015-06-22,2015-06-25,First Class,MG-17875,FUR-TA-10002645,796.425,7,0.5,-525.6405
3521,CA-2015-168767,2015-04-10,2015-04-15,Standard Class,DM-12955,OFF-BI-10000773,12.832,2,0.2,4.3308
3530,CA-2015-141145,2015-09-17,2015-09-23,Standard Class,DB-13405,TEC-AC-10001465,87.168,3,0.2,10.896
3576,CA-2015-143532,2015-03-19,2015-03-24,Standard Class,DC-12850,OFF-PA-10001560,14.496,3,0.2,4.8924
3583,CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,OFF-AR-10001149,3.9,2,0,1.521
3584,CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,FUR-TA-10003569,801.96,2,0,200.49
3585,CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,FUR-CH-10004289,191.96,2,0,32.6332
3586,CA-2015-121650,2015-12-10,2015-12-16,Standard Class,KD-16495,OFF-LA-10001045,2.61,1,0,1.2006
3613,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,OFF-PA-10000174,16.448,2,0.2,5.5512
3614,CA-2015-110093,2015-12-03,2015-12-08,Standard Class,AB-10255,TEC-AC-10000171,36.784,2,0.2,10.5754
3649,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,OFF-BI-10003712,2.946,2,0.7,-2.0622
3650,CA-2015-168459,2015-11-22,2015-11-27,Standard Class,MC-17275,OFF-FA-10004854,55.104,6,0.2,18.5976
3658,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,OFF-EN-10004030,8.688,3,0.2,2.9322
3659,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,FUR-FU-10003194,30.88,4,0.2,3.86
3660,CA-2015-128083,2015-03-12,2015-03-17,Standard Class,EB-13750,FUR-FU-10001731,6.408,3,0.2,1.4418
3677,CA-2015-156440,2015-12-05,2015-12-09,Standard Class,MH-17620,FUR-FU-10004090,44.46,2,0,14.6718
3678,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-FA-10002763,15.8,4,0,5.056
3679,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,TEC-MA-10002428,464.97,3,0,209.2365
3680,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,FUR-FU-10002918,181.96,2,0,20.0156
3681,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-LA-10000476,12.39,3,0,5.6994
3682,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-BI-10002854,84.09,3,0,42.045
3683,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-AR-10002987,79.36,4,0,32.5376
3684,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-BI-10004001,153.36,9,0,70.5456
3685,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-BI-10001634,43.68,6,0,21.4032
3686,CA-2015-132626,2015-07-09,2015-07-14,Standard Class,BT-11680,OFF-ST-10003722,98.21,7,0,28.4809
3691,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,TEC-MA-10000597,59.994,2,0.7,-45.9954
3692,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,TEC-CO-10001571,439.992,1,0.2,164.997
3693,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,TEC-PH-10004531,87.96,5,0.2,30.786
3694,US-2015-131359,2015-10-30,2015-11-02,Second Class,FA-14230,FUR-FU-10003026,15.488,4,0.2,3.6784
3698,CA-2015-151680,2015-11-19,2015-11-21,Second Class,TC-21475,FUR-FU-10000305,141.96,2,0,22.7136
3703,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,OFF-AR-10004269,24.78,6,0,6.9384
3704,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,OFF-BI-10001249,19.14,3,0,8.8044
3705,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,TEC-CO-10004202,899.97,3,0,314.9895
3706,CA-2015-104941,2015-06-13,2015-06-19,Standard Class,DH-13075,OFF-PA-10003363,32.4,5,0,15.552
3724,US-2014-169789,2014-12-30,2015-01-04,Standard Class,MF-17665,OFF-BI-10004600,551.985,5,0.7,-459.9875
3730,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,OFF-ST-10004950,41.96,2,0,7.9724
3731,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,OFF-ST-10004123,636.86,7,0,0
3732,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,TEC-PH-10000730,499.99,1,0,129.9974
3733,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,TEC-PH-10000895,1259.93,7,0,327.5818
3734,CA-2015-109575,2015-09-18,2015-09-23,Standard Class,KH-16630,OFF-BI-10000962,65.08,4,0,31.8892
3759,CA-2015-167745,2015-09-18,2015-09-23,Standard Class,GB-14530,OFF-AR-10003602,11.68,2,0,5.4896
3760,CA-2015-167745,2015-09-18,2015-09-23,Standard Class,GB-14530,OFF-SU-10004782,16.9,2,0,5.07
3761,CA-2015-167745,2015-09-18,2015-09-23,Standard Class,GB-14530,FUR-FU-10001591,24.4,2,0,10.248
3768,CA-2015-103205,2015-12-08,2015-12-10,Second Class,JJ-15760,TEC-PH-10004896,119.96,5,0.2,11.996
3778,CA-2015-107937,2015-05-03,2015-05-08,Standard Class,JB-16045,FUR-FU-10002298,665.88,6,0,106.5408
3782,CA-2015-135314,2015-07-09,2015-07-14,Second Class,MC-17575,TEC-PH-10003072,269.982,3,0.4,40.4973
3792,CA-2015-111325,2015-02-27,2015-02-28,First Class,BT-11395,OFF-BI-10000343,4.419,3,0.7,-3.3879
3793,CA-2015-111325,2015-02-27,2015-02-28,First Class,BT-11395,OFF-AR-10002257,16.032,6,0.2,2.2044
3794,CA-2015-163762,2015-11-27,2015-12-01,Standard Class,JE-15475,OFF-AR-10001915,29.79,3,0,12.5118
3807,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,OFF-AR-10001246,11.76,5,0.2,1.323
3808,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,OFF-BI-10003291,5.238,2,0.7,-4.0158
3809,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,OFF-BI-10002799,4.662,3,0.7,-3.7296
3810,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,FUR-CH-10003298,523.92,5,0.2,-72.039
3811,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,TEC-PH-10000441,100.792,1,0.2,10.0792
3812,CA-2015-113628,2015-11-12,2015-11-19,Standard Class,AH-10690,FUR-CH-10004477,146.136,3,0.2,16.4403
3814,CA-2015-103961,2015-11-05,2015-11-09,Standard Class,NG-18430,OFF-LA-10004484,19.824,6,0.2,6.4428
3817,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,FUR-TA-10003569,801.96,2,0,200.49
3818,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,TEC-PH-10003187,59.97,3,0,0
3819,CA-2015-102582,2015-09-15,2015-09-19,Standard Class,NW-18400,FUR-CH-10004853,1056.86,7,0,306.4894
3824,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,OFF-ST-10000585,991.2,6,0,257.712
3825,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,TEC-CO-10001571,879.984,2,0.2,329.994
3826,CA-2015-140984,2015-09-14,2015-09-18,Standard Class,CC-12685,OFF-BI-10002012,12.96,9,0.2,4.536
3832,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,FUR-FU-10004017,76.14,3,0,26.649
3833,US-2015-111927,2015-11-14,2015-11-19,Standard Class,LS-17230,OFF-BI-10002571,19.96,2,0,9.3812
3851,CA-2015-142377,2015-12-04,2015-12-09,Standard Class,MS-17980,OFF-PA-10001970,85.96,7,0,40.4012
3852,CA-2015-127593,2015-09-21,2015-09-21,Same Day,DH-13675,FUR-FU-10004006,85.3,2,0,14.501
3865,CA-2015-157133,2015-11-28,2015-12-03,Standard Class,LC-16885,FUR-FU-10004904,151.96,5,0.6,-182.352
3868,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,TEC-AC-10000710,148.32,9,0,63.7776
3869,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,FUR-CH-10004495,240.784,1,0.2,27.0882
3870,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,FUR-CH-10004540,191.968,7,0.2,16.7972
3871,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,OFF-PA-10004971,11.56,2,0,5.6644
3872,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,OFF-EN-10002600,11.8,4,0,5.664
3873,CA-2015-132486,2015-10-23,2015-10-27,Second Class,JF-15355,FUR-CH-10001854,842.352,3,0.2,42.1176
3881,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,OFF-PA-10002245,9.568,2,0.2,2.99
3882,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,OFF-ST-10004804,82.368,2,0.2,-19.5624
3883,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,FUR-FU-10004904,364.704,6,0.2,-36.4704
3884,CA-2015-129896,2015-06-15,2015-06-20,Standard Class,PF-19120,FUR-FU-10002396,40.256,4,0.2,11.0704
3901,CA-2015-121097,2015-01-03,2015-01-08,Standard Class,SF-20965,OFF-PA-10001937,10.368,2,0.2,3.6288
3902,CA-2015-151043,2015-11-14,2015-11-20,Standard Class,MG-17680,TEC-AC-10001090,47.984,2,0.2,-1.1996
3903,US-2015-119312,2015-10-02,2015-10-07,Second Class,CS-12400,OFF-ST-10000943,270.34,14,0,75.6952
3904,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,OFF-AP-10004036,98.112,7,0.2,18.396
3905,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,OFF-ST-10003816,563.808,4,0.2,21.1428
3906,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,OFF-BI-10002072,10.428,4,0.7,-6.952
3907,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,FUR-FU-10001468,547.136,4,0.2,-68.392
3908,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,TEC-PH-10000347,14.85,5,0.4,-3.2175
3909,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,TEC-PH-10002844,41.988,2,0.4,-9.7972
3910,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,FUR-FU-10001037,7.584,1,0.2,2.37
3911,CA-2015-167010,2015-04-05,2015-04-10,Standard Class,VT-21700,FUR-BO-10004218,352.45,5,0.5,-211.47
3920,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,OFF-ST-10001321,61.68,4,0,16.6536
3921,US-2015-148817,2015-12-01,2015-12-07,Standard Class,KD-16495,OFF-BI-10004233,63.96,4,0,30.7008
3937,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,OFF-EN-10001028,28.752,3,0.2,9.3444
3938,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,OFF-PA-10004156,27.216,3,0.2,9.8658
3939,CA-2015-118955,2015-06-16,2015-06-20,Standard Class,LS-17230,FUR-CH-10001708,197.372,2,0.3,-25.3764
3961,CA-2015-113901,2015-10-19,2015-10-24,Standard Class,NH-18610,OFF-BI-10001249,38.28,6,0,17.6088
3962,CA-2015-113901,2015-10-19,2015-10-24,Standard Class,NH-18610,TEC-PH-10002564,149.95,5,0,44.985
3969,US-2015-163685,2015-06-01,2015-06-05,Standard Class,KE-16420,OFF-BI-10001890,5.728,8,0.8,-9.1648
3970,US-2015-163685,2015-06-01,2015-06-05,Standard Class,KE-16420,OFF-PA-10002606,42.24,10,0.2,13.2
3972,CA-2015-132374,2015-02-22,2015-02-24,Second Class,PS-19045,OFF-AR-10001615,79.36,4,0,20.6336
3992,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,FUR-FU-10001095,63.552,3,0.2,14.2992
3993,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,OFF-SU-10004261,41.376,3,0.2,4.6548
3994,CA-2015-161998,2015-05-01,2015-05-05,Standard Class,DB-13120,OFF-AR-10004022,172.704,6,0.2,10.794
3995,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,FUR-BO-10002916,512.94,3,0,97.4586
3996,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,FUR-CH-10002084,860.93,7,0,189.4046
3997,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,TEC-PH-10003012,769.95,5,0,223.2855
3998,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,OFF-AR-10002704,14.98,1,0,4.494
3999,CA-2015-105627,2015-03-08,2015-03-12,Standard Class,DK-12895,FUR-FU-10000308,373.08,6,0,82.0776
4000,US-2015-149629,2015-07-17,2015-07-20,Second Class,MP-17965,FUR-BO-10004709,231.92,5,0.2,5.798
4006,US-2015-168732,2015-12-10,2015-12-16,Standard Class,KM-16660,OFF-AR-10003087,1.78,1,0,0.4984
4007,US-2015-168732,2015-12-10,2015-12-16,Standard Class,KM-16660,OFF-PA-10000520,25.92,4,0,12.4416
4008,US-2015-168732,2015-12-10,2015-12-16,Standard Class,KM-16660,TEC-AC-10001553,101.94,6,0,21.4074
4009,CA-2015-107468,2015-12-18,2015-12-22,Standard Class,MK-17905,OFF-AR-10000634,6.848,2,0.2,0.5992
4013,CA-2015-153612,2015-12-22,2015-12-27,Standard Class,BT-11305,OFF-AR-10000203,17.12,4,0,4.9648
4014,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-AP-10000828,542.94,3,0,152.0232
4015,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-LA-10003190,8.64,3,0,4.2336
4016,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-PA-10002319,193.8,5,0,94.962
4017,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-PA-10003893,21.4,5,0,9.63
4018,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-PA-10002499,97.88,2,0,48.94
4019,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,TEC-AC-10004568,251.91,9,0,47.8629
4020,CA-2015-165624,2015-08-23,2015-08-28,Standard Class,FH-14350,OFF-AP-10001492,25.86,3,0,6.7236
4038,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,FUR-FU-10000550,24.9,5,0,8.217
4039,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,OFF-PA-10000528,21.12,4,0,9.504
4040,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,TEC-MA-10003183,767.952,6,0.2,287.982
4041,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,OFF-BI-10003305,14.352,3,0.2,4.6644
4042,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,TEC-PH-10001425,191.976,3,0.2,19.1976
4043,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,OFF-LA-10001474,274.77,9,0,126.3942
4044,CA-2014-110786,2014-12-29,2015-01-02,Standard Class,AJ-10795,FUR-FU-10000672,70.56,6,0,23.9904
4045,CA-2015-137750,2015-06-25,2015-06-30,Standard Class,JF-15565,FUR-FU-10001979,204.85,5,0,57.358
4046,CA-2015-136378,2015-04-02,2015-04-07,Standard Class,CS-11845,OFF-BI-10003707,9.156,3,0.8,-13.734
4048,US-2015-166520,2015-07-16,2015-07-19,First Class,KE-16420,OFF-PA-10000501,80.88,3,0,39.6312
4049,US-2015-166520,2015-07-16,2015-07-19,First Class,KE-16420,TEC-AC-10001990,599.9,10,0,191.968
4059,CA-2015-124058,2015-11-20,2015-11-24,Standard Class,LC-16885,TEC-PH-10004774,72.744,7,0.2,-15.4581
4060,CA-2015-124058,2015-11-20,2015-11-24,Standard Class,LC-16885,FUR-CH-10000595,572.16,3,0.2,35.76
4062,US-2015-138716,2015-09-17,2015-09-20,First Class,CS-11845,OFF-BI-10001628,25.032,3,0.2,7.8225
4073,CA-2015-156104,2015-12-06,2015-12-08,Second Class,NP-18685,TEC-CO-10002095,999.98,2,0,449.991
4074,US-2015-164308,2015-09-24,2015-09-27,First Class,SC-20680,TEC-PH-10004120,821.94,6,0,213.7044
4077,CA-2015-100685,2015-12-19,2015-12-21,Second Class,SM-20950,OFF-BI-10003094,7.04,2,0,3.3088
4078,CA-2015-100685,2015-12-19,2015-12-21,Second Class,SM-20950,OFF-FA-10003472,5.04,4,0,0.2016
4079,CA-2015-100685,2015-12-19,2015-12-21,Second Class,SM-20950,OFF-PA-10001289,116.28,3,0,56.9772
4080,CA-2015-165414,2015-12-21,2015-12-24,First Class,LS-17245,TEC-PH-10002293,47.976,3,0.2,4.7976
4094,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,TEC-MA-10000864,3080,7,0,1416.8
4095,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,TEC-AC-10003289,79.96,4,0,18.3908
4096,CA-2015-102491,2015-08-24,2015-08-28,Standard Class,KW-16435,TEC-PH-10001619,587.97,3,0,170.5113
4108,CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,OFF-ST-10002486,13.96,2,0,0.2792
4109,CA-2015-105599,2015-09-07,2015-09-07,Same Day,MC-17275,FUR-TA-10003837,27.414,3,0.4,-14.1639
4114,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,OFF-LA-10000443,8.856,3,0.2,2.9889
4115,CA-2015-116687,2015-05-02,2015-05-07,Standard Class,NC-18625,TEC-PH-10001750,158.376,3,0.2,13.8579
4117,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,OFF-BI-10002813,3.168,2,0.2,0.99
4118,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,OFF-PA-10002005,19.44,3,0,9.3312
4119,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,OFF-ST-10000060,454.86,7,0,54.5832
4120,CA-2015-153416,2015-11-24,2015-11-29,Standard Class,TS-21340,OFF-BI-10002706,91.392,8,0.2,29.7024
4130,CA-2015-121272,2015-03-29,2015-04-04,Standard Class,DO-13435,OFF-AP-10001947,73.28,4,0,21.2512
4132,CA-2015-111703,2015-07-02,2015-07-09,Standard Class,KB-16315,OFF-PA-10000349,11.952,3,0.2,4.0338
4133,CA-2015-111703,2015-07-02,2015-07-09,Standard Class,KB-16315,OFF-PA-10003349,15.552,3,0.2,5.6376
4147,CA-2015-136196,2015-11-28,2015-12-04,Standard Class,TP-21415,FUR-FU-10004017,322.59,3,0,64.518
4157,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,TEC-AC-10003280,47.984,2,0.2,0.5998
4158,CA-2015-101091,2015-12-05,2015-12-09,Second Class,SW-20245,OFF-BI-10001107,26.064,6,0.7,-19.9824
4163,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,OFF-LA-10004484,16.52,4,0,7.5992
4164,CA-2015-163587,2015-03-14,2015-03-18,Standard Class,EP-13915,OFF-BI-10003091,671.94,3,0,315.8118
4167,CA-2015-160213,2015-03-08,2015-03-13,Standard Class,AR-10825,OFF-PA-10003848,19.44,3,0,9.3312
4170,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,OFF-PA-10000788,31.104,6,0.2,10.8864
4171,CA-2015-100216,2015-04-13,2015-04-14,First Class,HJ-14875,OFF-PA-10002968,54.816,3,0.2,17.8152
4176,CA-2015-154340,2015-11-29,2015-11-30,First Class,EK-13795,OFF-AR-10003582,56.3,2,0,15.764
4192,CA-2015-129392,2015-07-08,2015-07-08,Same Day,DM-13015,OFF-PA-10004248,21.12,5,0.2,6.6
4193,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,FUR-TA-10000577,696.42,2,0,160.1766
4194,CA-2015-150875,2015-11-16,2015-11-20,Standard Class,HK-14890,TEC-PH-10001254,304.776,3,0.2,22.8582
4195,CA-2015-154200,2015-06-18,2015-06-22,Standard Class,BG-11740,OFF-AR-10001044,51.98,2,0,15.0742
4197,US-2015-134271,2015-04-18,2015-04-23,Second Class,RF-19735,OFF-LA-10004093,21.93,3,0,10.3071
4200,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-LA-10004093,7.31,1,0,3.4357
4201,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,TEC-CO-10002095,799.984,2,0.2,249.995
4202,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-PA-10002713,41.28,6,0,18.9888
4203,CA-2015-143105,2015-12-10,2015-12-10,Same Day,MA-17560,OFF-PA-10002254,184.66,7,0,84.9436
4217,CA-2015-111234,2015-02-18,2015-02-22,Standard Class,AB-10600,OFF-LA-10002271,9.24,3,0,4.4352
4228,CA-2015-154970,2015-01-05,2015-01-10,Standard Class,SR-20740,FUR-CH-10003396,61.584,1,0.2,-6.9282
4252,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,TEC-PH-10004897,55.944,7,0.2,-13.2867
4253,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,OFF-AR-10002656,10.688,2,0.2,2.2712
4254,CA-2015-155068,2015-10-23,2015-10-23,Same Day,RA-19285,TEC-PH-10004924,11.824,2,0.2,1.0346
4258,CA-2015-101924,2015-09-04,2015-09-09,Standard Class,KB-16585,OFF-BI-10000962,9.762,2,0.7,-6.8334
4271,CA-2015-166975,2015-11-26,2015-11-30,Standard Class,SH-20635,FUR-FU-10003930,692.472,11,0.2,190.4298
4275,CA-2015-142692,2015-10-23,2015-10-28,Standard Class,AG-10495,OFF-BI-10004140,3.592,1,0.2,1.1225
4276,CA-2015-123456,2015-07-09,2015-07-13,Standard Class,KN-16450,OFF-AP-10002684,48.632,2,0.8,-121.58
4285,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,FUR-BO-10003965,246.1328,2,0.32,-76.0116
4286,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,OFF-LA-10000240,11.696,2,0.2,3.9474
4287,CA-2015-105690,2015-11-21,2015-11-26,Second Class,CA-11965,TEC-CO-10001571,439.992,1,0.2,164.997
4289,US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,OFF-BI-10002082,33.28,5,0.8,-49.92
4290,US-2015-117184,2015-05-17,2015-05-21,Standard Class,ON-18715,OFF-PA-10002250,14.088,3,0.2,4.9308
4315,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-AR-10004062,20.96,2,0,5.24
4316,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-BI-10004330,88.752,3,0.2,27.735
4317,CA-2015-115945,2015-06-25,2015-07-01,Standard Class,AB-10165,OFF-ST-10001963,304.23,3,0,9.1269
4318,CA-2015-136735,2015-07-26,2015-08-02,Standard Class,HA-14920,OFF-EN-10002230,167.86,2,0,78.8942
4320,CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,TEC-PH-10004897,23.976,3,0.2,-5.6943
4321,CA-2014-152345,2014-12-29,2015-01-03,Second Class,ST-20530,OFF-ST-10003123,33.29,1,0,7.9896
4322,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-BI-10001658,14.952,2,0.7,-11.9616
4323,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,TEC-PH-10002834,323.982,3,0.4,-80.9955
4324,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-BI-10002160,2.286,2,0.7,-1.6764
4325,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,OFF-AR-10004999,14.352,3,0.2,0.897
4326,US-2015-147662,2015-02-14,2015-02-19,Standard Class,KB-16315,TEC-AC-10003280,71.976,3,0.2,0.8997
4334,CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,TEC-AC-10003237,50.88,6,0.2,14.628
4335,CA-2015-112375,2015-12-21,2015-12-27,Standard Class,RD-19720,OFF-EN-10003798,27.312,2,0.2,9.2178
4336,CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,OFF-EN-10003068,7.92,1,0.2,2.772
4337,CA-2015-154795,2015-12-20,2015-12-24,Standard Class,GZ-14470,FUR-FU-10002088,14.368,2,0.2,3.9512
4338,CA-2015-125234,2015-11-27,2015-12-01,Standard Class,SN-20710,TEC-AC-10000158,107.97,3,0,22.6737
4339,CA-2015-125234,2015-11-27,2015-12-01,Standard Class,SN-20710,OFF-PA-10000482,113.82,3,0,53.4954
4356,CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,OFF-BI-10000545,1598.058,7,0.7,-1065.372
4357,CA-2015-155600,2015-12-04,2015-12-07,Second Class,RO-19780,OFF-AR-10003752,36.96,4,0.2,12.012
4379,CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10000461,17.48,2,0,8.2156
4380,CA-2015-140830,2015-11-30,2015-12-02,Second Class,PS-18970,OFF-EN-10002831,71.88,2,0,32.346
4381,CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,OFF-AR-10004648,60.45,3,0,16.3215
4382,CA-2015-152891,2015-10-25,2015-10-30,Standard Class,TB-21625,FUR-TA-10001857,253.176,3,0.2,-31.647
4383,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,OFF-BI-10000546,2.88,5,0.8,-4.464
4384,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10004690,384.944,4,0.3,-126.4816
4385,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,TEC-PH-10001557,153.584,2,0.2,13.4386
4386,US-2015-122784,2015-07-20,2015-07-27,Standard Class,RA-19915,FUR-BO-10002545,913.43,5,0.3,-52.196
4405,CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,TEC-AC-10002345,34.8,3,0.2,2.175
4406,CA-2015-164336,2015-07-05,2015-07-10,Standard Class,MW-18220,OFF-ST-10001558,38.976,3,0.2,-2.436
4421,CA-2015-163090,2015-11-17,2015-11-21,Second Class,GH-14665,OFF-SU-10002537,40.92,5,0.2,3.069
4449,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,FUR-FU-10000732,12.56,2,0,4.0192
4450,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,OFF-PA-10004355,6.48,1,0,3.1104
4451,CA-2015-121965,2015-06-19,2015-06-23,Standard Class,LH-17155,OFF-EN-10000056,186.69,3,0,87.7443
4456,US-2015-146745,2015-09-03,2015-09-08,Standard Class,AS-10630,FUR-CH-10002372,129.568,2,0.2,-12.9568
